Date,Average Temperature (°C),City
2020-08-07,26.24583333,Sakarya
2020-08-08,26.325,Sakarya
2020-08-09,25.81666667,Sakarya
2020-08-10,25.25416667,Sakarya
2020-08-11,24.92916667,Sakarya
2020-08-12,24.7,Sakarya
2020-08-13,24.82916667,Sakarya
2020-08-14,23.25,Sakarya
2020-08-15,23.14583333,Sakarya
2020-08-16,22.98333333,Sakarya
2020-08-17,23,Sakarya
2020-08-18,23.75416667,Sakarya
2020-08-19,23.58333333,Sakarya
2020-08-20,23.18333333,Sakarya
2020-08-21,23.475,Sakarya
2020-08-22,24.90416667,Sakarya
2020-08-23,24.0125,Sakarya
2020-08-24,24.49583333,Sakarya
2020-08-25,24.7125,Sakarya
2020-08-26,23.64166667,Sakarya
2020-08-27,23.78333333,Sakarya
2020-08-28,24.5625,Sakarya
2020-08-29,25.73333333,Sakarya
2020-08-30,25.91666667,Sakarya
2020-08-31,24.79166667,Sakarya
2020-09-01,24.925,Sakarya
2020-09-02,25.36666667,Sakarya
2020-09-03,25.22916667,Sakarya
2020-09-04,23.83333333,Sakarya
2020-09-05,21.53333333,Sakarya
2020-09-06,23.20833333,Sakarya
2020-09-07,22.9125,Sakarya
2020-09-08,22.96666667,Sakarya
2020-09-09,23.32083333,Sakarya
2020-09-10,23.34166667,Sakarya
2020-09-11,23.5625,Sakarya
2020-09-12,24.16666667,Sakarya
2020-09-13,23.52916667,Sakarya
2020-09-14,23.825,Sakarya
2020-09-15,23.95,Sakarya
2020-09-16,23.40416667,Sakarya
2020-09-17,24.275,Sakarya
2020-09-18,23.125,Sakarya
2020-09-19,21.2125,Sakarya
2020-09-20,21.33333333,Sakarya
2020-09-21,21.575,Sakarya
2020-09-22,21.47916667,Sakarya
2020-09-23,21.05416667,Sakarya
2020-09-24,22.3,Sakarya
2020-09-25,23.25833333,Sakarya
2020-09-26,25.1875,Sakarya
2020-09-27,24.00833333,Sakarya
2020-09-28,24.02083333,Sakarya
2020-09-29,22.80416667,Sakarya
2020-09-30,18.58333333,Sakarya
2020-10-01,18.6125,Sakarya
2020-10-02,19.3125,Sakarya
2020-10-03,19.69166667,Sakarya
2020-10-04,21.40416667,Sakarya
2020-10-05,23.87083333,Sakarya
2020-10-06,24.8875,Sakarya
2020-10-07,24.1375,Sakarya
2020-10-08,22.775,Sakarya
2020-10-09,19.13333333,Sakarya
2020-10-10,18.00416667,Sakarya
2020-10-11,18.075,Sakarya
2020-10-12,19.0875,Sakarya
2020-10-13,21.54166667,Sakarya
2020-10-14,21.22083333,Sakarya
2020-10-15,20.3375,Sakarya
2020-10-16,19.61666667,Sakarya
2020-10-17,21.80416667,Sakarya
2020-10-18,18.7,Sakarya
2020-10-19,15.7875,Sakarya
2020-10-20,15.99583333,Sakarya
2020-10-21,16.59166667,Sakarya
2020-10-22,17.96666667,Sakarya
2020-10-23,17.95416667,Sakarya
2020-10-24,18.72083333,Sakarya
2020-10-25,18.85833333,Sakarya
2020-10-26,18.80416667,Sakarya
2020-10-27,18.10833333,Sakarya
2020-10-28,19.50416667,Sakarya
2020-10-29,17.5,Sakarya
2020-10-30,16.27916667,Sakarya
2020-10-31,12.5875,Sakarya
2020-11-01,12.17916667,Sakarya
2020-11-02,11.6125,Sakarya
2020-11-03,11.8625,Sakarya
2020-11-04,12.78333333,Sakarya
2020-11-05,14.25,Sakarya
2020-11-06,14.29166667,Sakarya
2020-11-07,13.34583333,Sakarya
2020-11-08,13.31666667,Sakarya
2020-11-09,13.35416667,Sakarya
2020-11-10,12.9,Sakarya
2020-11-11,14.07083333,Sakarya
2020-11-12,12.72916667,Sakarya
2020-11-13,11.9,Sakarya
2020-11-14,12.14583333,Sakarya
2020-11-15,11.825,Sakarya
2020-11-16,11.54166667,Sakarya
2020-11-17,11.39166667,Sakarya
2020-11-18,11.65833333,Sakarya
2020-11-19,11.07916667,Sakarya
2020-11-20,9.470833333,Sakarya
2020-11-21,10.14583333,Sakarya
2020-11-22,8.970833333,Sakarya
2020-11-23,7.2875,Sakarya
2020-11-24,7.575,Sakarya
2020-11-25,9.9125,Sakarya
2020-11-26,9.175,Sakarya
2020-11-27,7.733333333,Sakarya
2020-11-28,8.929166667,Sakarya
2020-11-29,9.0125,Sakarya
2020-11-30,9.804166667,Sakarya
2020-12-01,9.2625,Sakarya
2020-12-02,8.695833333,Sakarya
2020-12-03,9.420833333,Sakarya
2020-12-04,10.08333333,Sakarya
2020-12-05,10.63333333,Sakarya
2020-12-06,9.991666667,Sakarya
2020-12-07,9.079166667,Sakarya
2020-12-08,10.9,Sakarya
2020-12-09,9.658333333,Sakarya
2020-12-10,11.475,Sakarya
2020-12-11,11.76666667,Sakarya
2020-12-12,12.175,Sakarya
2020-12-13,12.67916667,Sakarya
2020-12-14,12.50833333,Sakarya
2020-12-15,11.20833333,Sakarya
2020-12-16,9.883333333,Sakarya
2020-12-17,10.19166667,Sakarya
2020-12-18,9.504166667,Sakarya
2020-12-19,9.016666667,Sakarya
2020-12-20,8.054166667,Sakarya
2020-12-21,8.05,Sakarya
2020-12-22,6.683333333,Sakarya
2020-12-23,6.145833333,Sakarya
2020-12-24,9.025,Sakarya
2020-12-25,11.12916667,Sakarya
2020-12-26,12.95,Sakarya
2020-12-27,11.96666667,Sakarya
2020-12-28,10.94166667,Sakarya
2020-12-29,11.9,Sakarya
2020-12-30,11.075,Sakarya
2020-12-31,11.31666667,Sakarya
2021-01-01,10.19583333,Sakarya
2021-01-02,9.025,Sakarya
2021-01-03,9.516666667,Sakarya
2021-01-04,10.725,Sakarya
2021-01-05,11.94166667,Sakarya
2021-01-06,9.179166667,Sakarya
2021-01-07,10.65416667,Sakarya
2021-01-08,14.48333333,Sakarya
2021-01-09,14.43333333,Sakarya
2021-01-10,9.595833333,Sakarya
2021-01-11,14.225,Sakarya
2021-01-12,15.25,Sakarya
2021-01-13,7.575,Sakarya
2021-01-14,4.579166667,Sakarya
2021-01-15,2.616666667,Sakarya
2021-01-16,1.541666667,Sakarya
2021-01-17,0.675,Sakarya
2021-01-18,-3.166666667,Sakarya
2021-01-19,-4.15,Sakarya
2021-01-20,-0.525,Sakarya
2021-01-21,4.4875,Sakarya
2021-01-22,8.120833333,Sakarya
2021-01-23,9.495833333,Sakarya
2021-01-24,11.79166667,Sakarya
2021-01-25,12.475,Sakarya
2021-01-26,14.30833333,Sakarya
2021-01-27,9.2375,Sakarya
2021-01-28,2.929166667,Sakarya
2021-01-29,5.420833333,Sakarya
2021-01-30,8.008333333,Sakarya
2021-01-31,10.625,Sakarya
2021-02-01,15.5625,Sakarya
2021-02-02,13.87083333,Sakarya
2021-02-03,12.33333333,Sakarya
2021-02-04,12.1125,Sakarya
2021-02-05,11.525,Sakarya
2021-02-06,12.7125,Sakarya
2021-02-07,11.89166667,Sakarya
2021-02-08,15.97083333,Sakarya
2021-02-09,15.92916667,Sakarya
2021-02-10,13.675,Sakarya
2021-02-11,15.36666667,Sakarya
2021-02-12,5.241666667,Sakarya
2021-02-13,2.15,Sakarya
2021-02-14,1.308333333,Sakarya
2021-02-15,0.979166667,Sakarya
2021-02-16,0.095833333,Sakarya
2021-02-17,0.354166667,Sakarya
2021-02-18,1.808333333,Sakarya
2021-02-19,1.370833333,Sakarya
2021-02-20,2.225,Sakarya
2021-02-21,2.4625,Sakarya
2021-02-22,4.245833333,Sakarya
2021-02-23,5.483333333,Sakarya
2021-02-24,5.058333333,Sakarya
2021-02-25,6.470833333,Sakarya
2021-02-26,7.075,Sakarya
2021-02-27,8.029166667,Sakarya
2021-02-28,6.179166667,Sakarya
2021-03-01,6.466666667,Sakarya
2021-03-02,5.916666667,Sakarya
2021-03-03,6.720833333,Sakarya
2021-03-04,6.733333333,Sakarya
2021-03-05,11,Sakarya
2021-03-06,9.354166667,Sakarya
2021-03-07,5.108333333,Sakarya
2021-03-08,5.066666667,Sakarya
2021-03-09,6.975,Sakarya
2021-03-10,8.5875,Sakarya
2021-03-11,5.954166667,Sakarya
2021-03-12,6.1,Sakarya
2021-03-13,8.2,Sakarya
2021-03-14,10.6375,Sakarya
2021-03-15,12.49166667,Sakarya
2021-03-16,10.44583333,Sakarya
2021-03-17,8.620833333,Sakarya
2021-03-18,6.520833333,Sakarya
2021-03-19,7.566666667,Sakarya
2021-03-20,8.020833333,Sakarya
2021-03-21,7.345833333,Sakarya
2021-03-22,10.90833333,Sakarya
2021-03-23,5.654166667,Sakarya
2021-03-24,3.7375,Sakarya
2021-03-25,3.154166667,Sakarya
2021-03-26,4.766666667,Sakarya
2021-03-27,7.933333333,Sakarya
2021-03-28,9.179166667,Sakarya
2021-03-29,7.116666667,Sakarya
2021-03-30,6.4125,Sakarya
2021-03-31,7.741666667,Sakarya
2021-04-01,7.129166667,Sakarya
2021-04-02,10.28333333,Sakarya
2021-04-03,14.375,Sakarya
2021-04-04,13.27916667,Sakarya
2021-04-05,8.583333333,Sakarya
2021-04-06,15.42083333,Sakarya
2021-04-07,15.99583333,Sakarya
2021-04-08,7.0875,Sakarya
2021-04-09,4.825,Sakarya
2021-04-10,5.445833333,Sakarya
2021-04-11,6.833333333,Sakarya
2021-04-12,7.641666667,Sakarya
2021-04-13,11.77916667,Sakarya
2021-04-14,15.1375,Sakarya
2021-04-15,11.65416667,Sakarya
2021-04-16,10.05833333,Sakarya
2021-04-17,11.25833333,Sakarya
2021-04-18,13.65416667,Sakarya
2021-04-19,11.76666667,Sakarya
2021-04-20,12.76666667,Sakarya
2021-04-21,13.58333333,Sakarya
2021-04-22,13.95,Sakarya
2021-04-23,16.49166667,Sakarya
2021-04-24,13.47083333,Sakarya
2021-04-25,11.07083333,Sakarya
2021-04-26,10.4125,Sakarya
2021-04-27,13.925,Sakarya
2021-04-28,15.87916667,Sakarya
2021-04-29,16.23333333,Sakarya
2021-04-30,18.77916667,Sakarya
2021-05-01,21.99166667,Sakarya
2021-05-02,24.50416667,Sakarya
2021-05-03,22.5875,Sakarya
2021-05-04,16.40416667,Sakarya
2021-05-05,17.05,Sakarya
2021-05-06,18.2125,Sakarya
2021-05-07,20.6125,Sakarya
2021-05-08,18.05833333,Sakarya
2021-05-09,13.1,Sakarya
2021-05-10,12.075,Sakarya
2021-05-11,12.2875,Sakarya
2021-05-12,14.30833333,Sakarya
2021-05-13,18.47916667,Sakarya
2021-05-14,20.15,Sakarya
2021-05-15,19.57083333,Sakarya
2021-05-16,18.25416667,Sakarya
2021-05-17,18.60833333,Sakarya
2021-05-18,19.00833333,Sakarya
2021-05-19,19.90416667,Sakarya
2021-05-20,20.94583333,Sakarya
2021-05-21,16.0375,Sakarya
2021-05-22,15.78333333,Sakarya
2021-05-23,18.8,Sakarya
2021-05-24,20.23333333,Sakarya
2021-05-25,18.025,Sakarya
2021-05-26,17.525,Sakarya
2021-05-27,18.77916667,Sakarya
2021-05-28,18.925,Sakarya
2021-05-29,18.11666667,Sakarya
2021-05-30,18.99166667,Sakarya
2021-05-31,17.40833333,Sakarya
2021-06-01,15.54166667,Sakarya
2021-06-02,13.85416667,Sakarya
2021-06-03,15.7625,Sakarya
2021-06-04,16.96666667,Sakarya
2021-06-05,17.67083333,Sakarya
2021-06-06,19.81666667,Sakarya
2021-06-07,20.80833333,Sakarya
2021-06-08,19.45416667,Sakarya
2021-06-09,19.47083333,Sakarya
2021-06-10,20.125,Sakarya
2021-06-11,20.575,Sakarya
2021-06-12,20.62083333,Sakarya
2021-06-13,21.575,Sakarya
2021-06-14,16.925,Sakarya
2021-06-15,17.325,Sakarya
2021-06-16,17.73333333,Sakarya
2021-06-17,20.55833333,Sakarya
2021-06-18,21.25833333,Sakarya
2021-06-19,20.775,Sakarya
2021-06-20,21.0875,Sakarya
2021-06-21,20.79166667,Sakarya
2021-06-22,22.69583333,Sakarya
2021-06-23,23.29166667,Sakarya
2021-06-24,23.3125,Sakarya
2021-06-25,24.94166667,Sakarya
2021-06-26,24.64583333,Sakarya
2021-06-27,25.05,Sakarya
2021-06-28,24.03333333,Sakarya
2021-06-29,23.70833333,Sakarya
2021-06-30,24.79583333,Sakarya
2021-07-01,26.75416667,Sakarya
2021-07-02,25.325,Sakarya
2021-07-03,21.27916667,Sakarya
2021-07-04,20.63333333,Sakarya
2021-07-05,23.2625,Sakarya
2021-07-06,21.96666667,Sakarya
2021-07-07,23.39583333,Sakarya
2021-07-08,22.6875,Sakarya
2021-07-09,23.2125,Sakarya
2021-07-10,23.18333333,Sakarya
2021-07-11,24.10416667,Sakarya
2021-07-12,24.47083333,Sakarya
2021-07-13,24.55833333,Sakarya
2021-07-14,24.12083333,Sakarya
2021-07-15,24.51666667,Sakarya
2021-07-16,24.875,Sakarya
2021-07-17,26.31666667,Sakarya
2021-07-18,27.025,Sakarya
2021-07-19,28.17916667,Sakarya
2021-07-20,27.26666667,Sakarya
2021-07-21,25.90416667,Sakarya
2021-07-22,23.23333333,Sakarya
2021-07-23,22.80416667,Sakarya
2021-07-24,22.99583333,Sakarya
2021-07-25,23.50833333,Sakarya
2021-07-26,24.38333333,Sakarya
2021-07-27,24.8875,Sakarya
2021-07-28,25.09166667,Sakarya
2021-07-29,25.35833333,Sakarya
2021-07-30,26.24583333,Sakarya
2021-07-31,27.40833333,Sakarya
2021-08-01,26.3125,Sakarya
2021-08-02,27.29166667,Sakarya
2021-08-03,28.72083333,Sakarya
2021-08-04,27.27916667,Sakarya
2021-08-05,27.59583333,Sakarya
2021-08-06,28.9125,Sakarya
2021-08-07,23.00416667,Sakarya
2021-08-08,23.7625,Sakarya
2021-08-09,24.10833333,Sakarya
2021-08-10,24.975,Sakarya
2021-08-11,24.83333333,Sakarya
2021-08-12,23.7875,Sakarya
2021-08-13,23.55416667,Sakarya
2021-08-14,22.95416667,Sakarya
2021-08-15,22.48333333,Sakarya
2021-08-16,22.77916667,Sakarya
2021-08-17,23.5875,Sakarya
2021-08-18,24.32083333,Sakarya
2021-08-19,23.31666667,Sakarya
2021-08-20,22.59166667,Sakarya
2021-08-21,22.37083333,Sakarya
2021-08-22,22.97083333,Sakarya
2021-08-23,23.425,Sakarya
2021-08-24,23.525,Sakarya
2021-08-25,24.8,Sakarya
2021-08-26,25.17083333,Sakarya
2021-08-27,27.2125,Sakarya
2021-08-28,26.68333333,Sakarya
2021-08-29,26.5375,Sakarya
2021-08-30,25.08333333,Sakarya
2021-08-31,24.32083333,Sakarya
2021-09-01,23.325,Sakarya
2021-09-02,21.56666667,Sakarya
2021-09-03,19.55416667,Sakarya
2021-09-04,20.11666667,Sakarya
2021-09-05,21.0625,Sakarya
2021-09-06,21.25416667,Sakarya
2021-09-07,20.03333333,Sakarya
2021-09-08,20.10416667,Sakarya
2021-09-09,20.77916667,Sakarya
2021-09-10,19.50416667,Sakarya
2021-09-11,19.87083333,Sakarya
2021-09-12,19.85416667,Sakarya
2021-09-13,20.02083333,Sakarya
2021-09-14,20.15416667,Sakarya
2021-09-15,19.47083333,Sakarya
2021-09-16,19.95,Sakarya
2021-09-17,19.6,Sakarya
2021-09-18,23.38333333,Sakarya
2021-09-19,22.79583333,Sakarya
2021-09-20,24.35833333,Sakarya
2021-09-21,19.69583333,Sakarya
2021-09-22,16.69166667,Sakarya
2021-09-23,13.725,Sakarya
2021-09-24,15.4625,Sakarya
2021-09-25,18.5875,Sakarya
2021-09-26,18.19583333,Sakarya
2021-09-27,18.12916667,Sakarya
2021-09-28,17.7125,Sakarya
2021-09-29,16.99166667,Sakarya
2021-09-30,15.7875,Sakarya
2021-10-01,15.39583333,Sakarya
2021-10-02,15.57916667,Sakarya
2021-10-03,15.82916667,Sakarya
2021-10-04,15.50416667,Sakarya
2021-10-05,14.4875,Sakarya
2021-10-06,15.0875,Sakarya
2021-10-07,15.3875,Sakarya
2021-10-08,15.92083333,Sakarya
2021-10-09,17.82083333,Sakarya
2021-10-10,17.425,Sakarya
2021-10-11,18.225,Sakarya
2021-10-12,18.425,Sakarya
2021-10-13,14.83333333,Sakarya
2021-10-14,15.75,Sakarya
2021-10-15,17.60833333,Sakarya
2021-10-16,17.81666667,Sakarya
2021-10-17,15.25416667,Sakarya
2021-10-18,14.52916667,Sakarya
2021-10-19,13.975,Sakarya
2021-10-20,13.46666667,Sakarya
2021-10-21,14.23333333,Sakarya
2021-10-22,15.16666667,Sakarya
2021-10-23,15.79166667,Sakarya
2021-10-24,13.65,Sakarya
2021-10-25,11.7375,Sakarya
2021-10-26,11.45,Sakarya
2021-10-27,12.14583333,Sakarya
2021-10-28,11.94166667,Sakarya
2021-10-29,12.50416667,Sakarya
2021-10-30,12.52916667,Sakarya
2021-10-31,13.125,Sakarya
2021-11-01,13.2625,Sakarya
2021-11-02,14.97083333,Sakarya
2021-11-03,17.62916667,Sakarya
2021-11-04,16.85416667,Sakarya
2021-11-05,17.2625,Sakarya
2021-11-06,16.30833333,Sakarya
2021-11-07,14.85,Sakarya
2021-11-08,17.54166667,Sakarya
2021-11-09,14.625,Sakarya
2021-11-10,10.22083333,Sakarya
2021-11-11,8.35,Sakarya
2021-11-12,8.466666667,Sakarya
2021-11-13,9.170833333,Sakarya
2021-11-14,9.983333333,Sakarya
2021-11-15,10.2375,Sakarya
2021-11-16,11.1375,Sakarya
2021-11-17,10.62083333,Sakarya
2021-11-18,10.42083333,Sakarya
2021-11-19,9.979166667,Sakarya
2021-11-20,10.1875,Sakarya
2021-11-21,9.7625,Sakarya
2021-11-22,11.05416667,Sakarya
2021-11-23,11.89166667,Sakarya
2021-11-24,10.4125,Sakarya
2021-11-25,9.216666667,Sakarya
2021-11-26,12.9375,Sakarya
2021-11-27,15.84583333,Sakarya
2021-11-28,14.99583333,Sakarya
2021-11-29,19.425,Sakarya
2021-11-30,11.2625,Sakarya
2021-12-01,8.375,Sakarya
2021-12-02,9.666666667,Sakarya
2021-12-03,13.0625,Sakarya
2021-12-04,12.91666667,Sakarya
2021-12-05,11.46666667,Sakarya
2021-12-06,13.47916667,Sakarya
2021-12-07,13.47916667,Sakarya
2021-12-08,10.57916667,Sakarya
2021-12-09,10.74583333,Sakarya
2021-12-10,13.60416667,Sakarya
2021-12-11,13.87916667,Sakarya
2021-12-12,14.15833333,Sakarya
2021-12-13,10.24583333,Sakarya
2021-12-14,10.2875,Sakarya
2021-12-15,7.591666667,Sakarya
2021-12-16,6.383333333,Sakarya
2021-12-17,6.104166667,Sakarya
2021-12-18,5.220833333,Sakarya
2021-12-19,5.804166667,Sakarya
2021-12-20,5.65,Sakarya
2021-12-21,3.504166667,Sakarya
2021-12-22,1.8375,Sakarya
2021-12-23,1.345833333,Sakarya
2021-12-24,3.708333333,Sakarya
2021-12-25,7.466666667,Sakarya
2021-12-26,11.47083333,Sakarya
2021-12-27,12.47916667,Sakarya
2021-12-28,11.8375,Sakarya
2021-12-29,11.3375,Sakarya
2021-12-30,10.93333333,Sakarya
2021-12-31,8.970833333,Sakarya
2022-01-01,8.783333333,Sakarya
2022-01-02,8.954166667,Sakarya
2022-01-03,8.670833333,Sakarya
2022-01-04,9.9625,Sakarya
2022-01-05,10.45833333,Sakarya
2022-01-06,12.82916667,Sakarya
2022-01-07,10.64166667,Sakarya
2022-01-08,10.3875,Sakarya
2022-01-09,11.03333333,Sakarya
2022-01-10,9.3625,Sakarya
2022-01-11,9.266666667,Sakarya
2022-01-12,3.466666667,Sakarya
2022-01-13,2,Sakarya
2022-01-14,2.1125,Sakarya
2022-01-15,2.983333333,Sakarya
2022-01-16,2.595833333,Sakarya
2022-01-17,3.804166667,Sakarya
2022-01-18,2.979166667,Sakarya
2022-01-19,0.595833333,Sakarya
2022-01-20,2.558333333,Sakarya
2022-01-21,5.733333333,Sakarya
2022-01-22,1.233333333,Sakarya
2022-01-23,-0.2875,Sakarya
2022-01-24,-1.258333333,Sakarya
2022-01-25,-1.591666667,Sakarya
2022-01-26,-0.075,Sakarya
2022-01-27,-0.1375,Sakarya
2022-01-28,1.391666667,Sakarya
2022-01-29,3.508333333,Sakarya
2022-01-30,3.645833333,Sakarya
2022-01-31,4.004166667,Sakarya
2022-02-01,6.6,Sakarya
2022-02-02,10.40416667,Sakarya
2022-02-03,5.666666667,Sakarya
2022-02-04,3.1,Sakarya
2022-02-05,2.954166667,Sakarya
2022-02-06,5.658333333,Sakarya
2022-02-07,9.85,Sakarya
2022-02-08,7.2625,Sakarya
2022-02-09,4.520833333,Sakarya
2022-02-10,4.691666667,Sakarya
2022-02-11,6.575,Sakarya
2022-02-12,7.7125,Sakarya
2022-02-13,6.825,Sakarya
2022-02-14,6.208333333,Sakarya
2022-02-15,6.304166667,Sakarya
2022-02-16,7.6375,Sakarya
2022-02-17,9.466666667,Sakarya
2022-02-18,7.5625,Sakarya
2022-02-19,6.816666667,Sakarya
2022-02-20,10.78333333,Sakarya
2022-02-21,11.66666667,Sakarya
2022-02-22,11.7,Sakarya
2022-02-23,10.44583333,Sakarya
2022-02-24,6.895833333,Sakarya
2022-02-25,6.825,Sakarya
2022-02-26,7.3625,Sakarya
2022-02-27,7.170833333,Sakarya
2022-02-28,7.716666667,Sakarya
2022-03-01,5.475,Sakarya
2022-03-02,4.020833333,Sakarya
2022-03-03,3.254166667,Sakarya
2022-03-04,5.325,Sakarya
2022-03-05,6.4875,Sakarya
2022-03-06,6.579166667,Sakarya
2022-03-07,6.3875,Sakarya
2022-03-08,5,Sakarya
2022-03-09,3.2875,Sakarya
2022-03-10,1.7,Sakarya
2022-03-11,-0.179166667,Sakarya
2022-03-12,-1.9875,Sakarya
2022-03-13,-0.704166667,Sakarya
2022-03-14,1.5625,Sakarya
2022-03-15,2.3,Sakarya
2022-03-16,5.554166667,Sakarya
2022-03-17,4.533333333,Sakarya
2022-03-18,0.279166667,Sakarya
2022-03-19,-0.008333333,Sakarya
2022-03-20,1.6125,Sakarya
2022-03-21,2.266666667,Sakarya
2022-03-22,3.958333333,Sakarya
2022-03-23,5.033333333,Sakarya
2022-03-24,4.745833333,Sakarya
2022-03-25,7.3125,Sakarya
2022-03-26,5.954166667,Sakarya
2022-03-27,9.433333333,Sakarya
2022-03-28,12.01666667,Sakarya
2022-03-29,13.4625,Sakarya
2022-03-30,14.14583333,Sakarya
2022-03-31,16.95,Sakarya
2022-04-01,19.95,Sakarya
2022-04-02,17.32083333,Sakarya
2022-04-03,13.0125,Sakarya
2022-04-04,9.970833333,Sakarya
2022-04-05,9.870833333,Sakarya
2022-04-06,10.25416667,Sakarya
2022-04-07,14.525,Sakarya
2022-04-08,13.97083333,Sakarya
2022-04-09,17.275,Sakarya
2022-04-10,18.4375,Sakarya
2022-04-11,9.354166667,Sakarya
2022-04-12,7.579166667,Sakarya
2022-04-13,9.2,Sakarya
2022-04-14,10.87083333,Sakarya
2022-04-15,12.84583333,Sakarya
2022-04-16,14.65416667,Sakarya
2022-04-17,11.7375,Sakarya
2022-04-18,9.858333333,Sakarya
2022-04-19,8.45,Sakarya
2022-04-20,10.29583333,Sakarya
2022-04-21,11.22083333,Sakarya
2022-04-22,15.175,Sakarya
2022-04-23,19.04583333,Sakarya
2022-04-24,17.7,Sakarya
2022-04-25,18.675,Sakarya
2022-04-26,17.94166667,Sakarya
2022-04-27,14.5625,Sakarya
2022-04-28,14.66666667,Sakarya
2022-04-29,14.25416667,Sakarya
2022-04-30,13.2625,Sakarya
2022-05-01,13.75833333,Sakarya
2022-05-02,14.27916667,Sakarya
2022-05-03,13.42083333,Sakarya
2022-05-04,12.11666667,Sakarya
2022-05-05,13.20416667,Sakarya
2022-05-06,12.5,Sakarya
2022-05-07,12.0125,Sakarya
2022-05-08,12.54166667,Sakarya
2022-05-09,11.72083333,Sakarya
2022-05-10,12.7125,Sakarya
2022-05-11,13.89166667,Sakarya
2022-05-12,17.3,Sakarya
2022-05-13,19.1125,Sakarya
2022-05-14,20.22916667,Sakarya
2022-05-15,20.0625,Sakarya
2022-05-16,18.94166667,Sakarya
2022-05-17,19.29583333,Sakarya
2022-05-18,17.7375,Sakarya
2022-05-19,13.2625,Sakarya
2022-05-20,14.675,Sakarya
2022-05-21,18.40833333,Sakarya
2022-05-22,20.0125,Sakarya
2022-05-23,17.24583333,Sakarya
2022-05-24,18.47916667,Sakarya
2022-05-25,20.5,Sakarya
2022-05-26,22.7125,Sakarya
2022-05-27,22.34583333,Sakarya
2022-05-28,23,Sakarya
2022-05-29,25.175,Sakarya
2022-05-30,24.65416667,Sakarya
2022-05-31,21.9125,Sakarya
2022-06-01,21.375,Sakarya
2022-06-02,21.03333333,Sakarya
2022-06-03,21.30833333,Sakarya
2022-06-04,21.7625,Sakarya
2022-06-05,22.1875,Sakarya
2022-06-06,22.06666667,Sakarya
2022-06-07,19.875,Sakarya
2022-06-08,20.325,Sakarya
2022-06-09,22,Sakarya
2022-06-10,24.66666667,Sakarya
2022-06-11,21.33333333,Sakarya
2022-06-12,20.3875,Sakarya
2022-06-13,21.53333333,Sakarya
2022-06-14,22.5125,Sakarya
2022-06-15,21.49583333,Sakarya
2022-06-16,20.64583333,Sakarya
2022-06-17,20.7625,Sakarya
2022-06-18,21.18333333,Sakarya
2022-06-19,20.85416667,Sakarya
2022-06-20,21.77916667,Sakarya
2022-06-21,21.26666667,Sakarya
2022-06-22,23.94166667,Sakarya
2022-06-23,23.36666667,Sakarya
2022-06-24,20.29583333,Sakarya
2022-06-25,20.67083333,Sakarya
2022-06-26,20.5875,Sakarya
2022-06-27,20.69583333,Sakarya
2022-06-28,20.95416667,Sakarya
2022-06-29,20.95833333,Sakarya
2022-06-30,21.3875,Sakarya
2022-07-01,22.77916667,Sakarya
2022-07-02,22.72916667,Sakarya
2022-07-03,21.625,Sakarya
2022-07-04,21.1875,Sakarya
2022-07-05,21.58333333,Sakarya
2022-07-06,22.725,Sakarya
2022-07-07,23.4375,Sakarya
2022-07-08,23.275,Sakarya
2022-07-09,23.23333333,Sakarya
2022-07-10,19.66666667,Sakarya
2022-07-11,21.60416667,Sakarya
2022-07-12,22.05833333,Sakarya
2022-07-13,21.4875,Sakarya
2022-07-14,21.86666667,Sakarya
2022-07-15,22.20833333,Sakarya
2022-07-16,22.3,Sakarya
2022-07-17,23.275,Sakarya
2022-07-18,22.00833333,Sakarya
2022-07-19,21.02916667,Sakarya
2022-07-20,22.32916667,Sakarya
2022-07-21,22.9875,Sakarya
2022-07-22,23.3125,Sakarya
2022-07-23,24.14583333,Sakarya
2022-07-24,23.67916667,Sakarya
2022-07-25,23.825,Sakarya
2022-07-26,24.06666667,Sakarya
2022-07-27,23.82916667,Sakarya
2022-07-28,23.99583333,Sakarya
2022-07-29,24.49583333,Sakarya
2022-07-30,25.03333333,Sakarya
2022-07-31,25.5875,Sakarya
2022-08-01,25.09166667,Sakarya
2022-08-02,24.2875,Sakarya
2022-08-03,24.60416667,Sakarya
2022-08-04,24.72916667,Sakarya
2022-08-05,24.74166667,Sakarya
2022-08-06,24.95,Sakarya
2022-08-07,25.075,Sakarya
2022-08-08,26.0625,Sakarya
2022-08-09,25.70833333,Sakarya
2022-08-10,25.1,Sakarya
2022-08-11,22.8375,Sakarya
2022-08-12,24.05,Sakarya
2022-08-13,24.7125,Sakarya
2022-08-14,25.225,Sakarya
2022-08-15,22.54166667,Sakarya
2022-08-16,25.55,Sakarya
2022-08-17,26.6125,Sakarya
2022-08-18,26.69166667,Sakarya
2022-08-19,24.60833333,Sakarya
2022-08-20,24.9125,Sakarya
2022-08-21,25.2,Sakarya
2022-08-22,26.2625,Sakarya
2022-08-23,27.62083333,Sakarya
2022-08-24,27.51666667,Sakarya
2022-08-25,24.125,Sakarya
2022-08-26,25.22083333,Sakarya
2022-08-27,24.70416667,Sakarya
2022-08-28,25.37083333,Sakarya
2022-08-29,25.975,Sakarya
2022-08-30,26.52083333,Sakarya
2022-08-31,25.29583333,Sakarya
2022-09-01,24.95,Sakarya
2022-09-02,25.62916667,Sakarya
