No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
759,2.02E+13,2023-02-06,26:14.9,36.1603,36.097,15,4.5,0,4.5,4.5,0,0,Ke,HANCAGIZ-SAMANDAG (HATAY) [North East  1.5 km]
760,2.02E+13,2023-02-06,14:39.0,37.3487,36.9488,3.8,4.1,0,4.1,4,0,0,Ke,OZBEK-TURKOGLU (KAHRAMANMARAS) [South West  2.3 km]
761,2.02E+13,2023-02-06,55:50.6,38.1153,38.4452,8.5,4.4,0,4.4,4.4,0,0,Ke,KARAGOL-CELIKHAN (ADIYAMAN) [North East  5.0 km]
762,2.02E+13,2023-02-06,44:54.7,36.3343,36.227,9.5,4.2,0,4.2,4,0,0,Ke,ZULUFLUHAN- (HATAY) [North 0.6 km]
763,2.02E+13,2023-02-06,43:51.5,36.186,35.866,5,4.1,0,4.1,4,0,0,Ke,CAMLIYAYLA-SAMANDAG (HATAY) [South West  8.3 km]
764,2.02E+13,2023-02-06,40:36.2,38.0347,38.083,5,4.2,0,4.1,4.2,0,0,Ke,KURUCAOVA-DOGANSEHIR (MALATYA) [North West  6.5 km]
765,2.02E+13,2023-02-06,36:33.1,36.3173,36.124,11.2,4.7,0,4.7,0,0,0,Ke,KARAALI- (HATAY) [North West  3.1 km]
766,2.02E+13,2023-02-06,35:21.6,36.4978,36.3498,9.6,4,0,4,0,0,0,Ke,KIRIKHAN (HATAY) [West 1.0 km]
767,2.02E+13,2023-02-06,33:09.6,37.9782,38.0628,23.5,4.3,0,4.3,4.2,0,0,Ke,GUZELKOY-DOGANSEHIR (MALATYA) [South East  3.9 km]
768,2.02E+13,2023-02-06,31:22.2,38.1558,38.239,5,4.3,0,4.3,4.2,0,0,Ke,CAMPINAR-CELIKHAN (ADIYAMAN) [North 4.3 km]
769,2.02E+13,2023-02-06,22:51.5,38.0342,38.2685,21.1,4.4,0,4.4,4.3,0,0,Ke,CELIKHAN (ADIYAMAN) [East 2.7 km]
770,2.02E+13,2023-02-06,19:48.1,38.1052,38.32,9.4,4,0,4,4,0,0,Ke,TASDAMLAR-CELIKHAN (ADIYAMAN) [North West  2.5 km]
771,2.02E+13,2023-02-06,16:55.6,37.8865,37.7202,8.3,4.2,0,4.2,4.2,0,0,Ke,KARABAHSILI-GOLBASI (ADIYAMAN) [South West  2.5 km]
772,2.02E+13,2023-02-06,08:36.2,37.3347,36.8597,6.1,4.1,0,4.1,3.9,0,0,Ke,BALIKALAN-NURDAGI (GAZIANTEP) [North West  4.2 km]
773,2.02E+13,2023-02-06,01:49.4,37.8882,37.7873,8.6,4.5,0,4.5,4.5,0,0,Ke,KARABAHSILI-GOLBASI (ADIYAMAN) [South East  4.2 km]
774,2.02E+13,2023-02-06,56:06.9,37.4705,37.0332,25.9,4.4,0,4.4,0,0,0,Ke,KAPICAM- (KAHRAMANMARAS) [East 1.5 km]
775,2.02E+13,2023-02-06,47:57.2,36.687,36.3987,8.3,4.6,0,4.6,4.4,0,0,Ke,GUVENC-HASSA (HATAY) [West 2.1 km]
776,2.02E+13,2023-02-06,39:45.5,37.886,37.642,6.3,4.5,0,4.5,0,0,0,Ke,MEYDANKOY-GOLBASI (ADIYAMAN) [North East  1.4 km]
777,2.02E+13,2023-02-06,31:24.1,36.4372,36.2405,5.4,4.3,0,4.3,0,0,0,Ke,SENBUK-BELEN (HATAY) [West 0.4 km]
778,2.02E+13,2023-02-06,31:02.7,37.2892,36.809,5.4,4.5,0,4.5,0,0,0,Ke,BEYOGLU-TURKOGLU (KAHRAMANMARAS) [East 2.1 km]
779,2.02E+13,2023-02-06,24:45.2,37.5337,37.2512,5.5,4.2,0,4.2,0,0,0,Ke,TETIRLIK-PAZARCIK (KAHRAMANMARAS) [South West  2.1 km]
780,2.02E+13,2023-02-06,24:32.3,40.2027,27.7153,8.2,4,0,4,3.8,0,0,Ke,TASTEPE-GONEN (BALIKESIR) [North 2.4 km]
781,2.02E+13,2023-02-06,18:44.8,38.1287,38.5703,3.1,5,0,5,4.9,0,0,Ke,ARIKONAK-SINCIK (ADIYAMAN) [North 1.7 km]
782,2.02E+13,2023-02-06,16:51.4,37.378,37.0698,13.1,4.5,0,4.5,4.5,0,0,Ke,HALKACAYIRI- (KAHRAMANMARAS) [South East  1.4 km]
783,2.02E+13,2023-02-06,14:16.1,38.1443,38.5257,5,4,0,4,0,0,0,Ke,AKSU-SINCIK (ADIYAMAN) [East 1.6 km]
784,2.02E+13,2023-02-06,05:54.2,36.9732,36.8783,9,4.2,0,4.2,0,0,0,Ke,KARACAOREN-ISLAHIYE (GAZIANTEP) [North West  3.0 km]
785,2.02E+13,2023-02-06,05:17.5,37.822,37.5243,10.7,4.2,0,4.2,0,0,0,Ke,SAVRAN-GOLBASI (ADIYAMAN) [North West  2.1 km]
786,2.02E+13,2023-02-06,04:24.0,37.9562,37.3555,9.9,4.4,0,4.4,0,0,0,Ke,BARIS-NURHAK (KAHRAMANMARAS) [South East  5.3 km]
787,2.02E+13,2023-02-06,01:15.4,37.2323,36.8512,18.3,4,0,4,0,0,0,Ke,KIRISKAL-NURDAGI (GAZIANTEP) [South 1.1 km]
788,2.02E+13,2023-02-06,58:14.1,36.0993,36.4767,23.7,4.2,0,4.2,4.2,0,0,Ke,HACIPASA-ALTINOZU (HATAY) [North East  10.0 km]
789,2.02E+13,2023-02-06,45:47.5,38.2888,38.5832,2.4,4.9,0,4.9,4.7,0,0,Ke,TANISIK- (MALATYA) [South East  1.1 km]
790,2.02E+13,2023-02-06,41:27.7,37.3835,37.1407,6.7,4.1,0,4.1,4,0,0,Ke,KADINCIK-PAZARCIK (KAHRAMANMARAS) [North West  1.0 km]
791,2.02E+13,2023-02-06,28:45.6,38.1292,38.5233,10.4,4.6,0,4.6,0,0,0,Ke,GECITLI-SINCIK (ADIYAMAN) [West 0.6 km]
792,2.02E+13,2023-02-06,25:10.4,37.0925,36.5758,4.5,4.1,0,4.1,0,0,0,Ke,SARAYOVA-HASANBEYLI (OSMANIYE) [South East  2.9 km]
793,2.02E+13,2023-02-06,24:30.6,37.9073,37.7883,15.6,4.3,0,4.3,0,0,0,Ke,KARANLIKDERE-DOGANSEHIR (MALATYA) [South West  3.9 km]
794,2.02E+13,2023-02-06,22:43.7,38.1263,38.5332,15.6,4.2,0,4.2,4.2,0,0,Ke,GECITLI-SINCIK (ADIYAMAN) [South East  0.4 km]
795,2.02E+13,2023-02-06,16:15.1,38.112,38.4548,9.2,4.5,0,4.3,4.5,0,0,Ke,KARAGOL-CELIKHAN (ADIYAMAN) [North East  5.2 km]
796,2.02E+13,2023-02-06,10:20.7,37.9545,37.8323,8.7,4.3,0,4.2,4.3,0,0,Ke,KARANLIKDERE-DOGANSEHIR (MALATYA) [North 3.4 km]
797,2.02E+13,2023-02-06,04:44.8,38.1708,38.528,7,4.9,0,4.9,4.9,0,0,Ke,ULUKOY- (MALATYA) [North East  0.5 km]
798,2.02E+13,2023-02-06,01:13.5,38.2137,38.5413,3.3,4.2,0,4,4.2,0,0,Ke,GULUMUSAGI- (MALATYA) [South East  2.8 km]
799,2.02E+13,2023-02-06,56:55.2,39.3388,38.9445,5,4.4,0,4.3,4.4,0,0,Ke,YENIKONAK-OVACIK (TUNCELI) [North East  7.1 km]
800,2.02E+13,2023-02-06,55:08.2,37.3553,37.0323,1.8,4.8,0,4.6,4.8,0,0,Ke,DEMIRCILER-PAZARCIK (KAHRAMANMARAS) [South East  0.7 km]
801,2.02E+13,2023-02-06,53:59.3,36.636,36.4728,11.1,4.6,0,4.5,4.6,0,0,Ke,KAMISLAR-KIRIKHAN (HATAY) [North East  1.8 km]
802,2.02E+13,2023-02-06,52:13.1,38.527,40.399,8.5,4,0,4,0,0,0,Ke,KALEDIBI-HANI (DIYARBAKIR) [East 3.0 km]
803,2.02E+13,2023-02-06,48:22.9,36.1583,36.1225,8.9,4.1,0,4.1,0,0,0,Ke,CARDAKLI- (HATAY) [North West  0.5 km]
804,2.02E+13,2023-02-06,38:44.4,38.1248,38.4055,1.5,4,0,4,0,0,0,Ke,SALKONAK-YESILYURT (MALATYA) [South East  4.8 km]
805,2.02E+13,2023-02-06,34:50.7,37.1313,36.9215,10.8,4.6,0,4.6,4.5,0,0,Ke,ATAKOY-NURDAGI (GAZIANTEP) [South East  2.2 km]
806,2.02E+13,2023-02-06,34:21.1,37.6815,37.133,13.3,4.4,0,4.4,0,0,0,Ke,BAHCELI- (KAHRAMANMARAS) [South East  4.0 km]
807,2.02E+13,2023-02-06,31:25.0,37.34,36.803,6,4,0,4,0,0,0,Ke,CECELI-TURKOGLU (KAHRAMANMARAS) [South West  0.6 km]
808,2.02E+13,2023-02-06,31:15.7,36.3767,37.2012,28.3,4.7,0,4.7,4.5,0,0,Ke,SURIYE
809,2.02E+13,2023-02-06,26:32.9,38.0853,38.238,6.3,4.3,0,4.3,0,0,0,Ke,GOLBAGI-CELIKHAN (ADIYAMAN) [North East  1.5 km]
810,2.02E+13,2023-02-06,24:58.1,37.2953,37.0002,11.2,4.2,0,4.2,0,0,0,Ke,CENNETPINARI-PAZARCIK (KAHRAMANMARAS) [South West  2.0 km]
811,2.02E+13,2023-02-06,23:14.2,37.1433,36.9688,5.1,5.4,0,5.4,0,0,0,Ke,IKIZKUYU-NURDAGI (GAZIANTEP) [North West  0.7 km]
812,2.02E+13,2023-02-06,21:17.4,37.5562,37.2987,12.5,4.4,0,4.4,4.4,0,0,Ke,SAHINTEPE-PAZARCIK (KAHRAMANMARAS) [North West  2.2 km]
813,2.02E+13,2023-02-06,18:37.2,38.1577,37.6867,9.3,4,0,4,0,0,0,Ke,ATMALIKASANLI-ELBISTAN (KAHRAMANMARAS) [South East  2.3 km]
814,2.02E+13,2023-02-06,17:40.5,37.0905,36.7435,8.3,4.9,0,4.9,0,0,0,Ke,ELBISTANHUYUGU-ISLAHIYE (GAZIANTEP) [North East  0.6 km]
815,2.02E+13,2023-02-06,16:00.0,37.4733,37.9585,9.3,4,0,4,0,0,0,Ke,ERENBAG-ARABAN (GAZIANTEP) [North West  2.1 km]
816,2.02E+13,2023-02-06,10:16.5,38.2667,38.5573,5.4,4.4,0,4.4,0,0,0,Ke,TANISIK- (MALATYA) [South West  3.7 km]
817,2.02E+13,2023-02-06,06:24.9,38.0735,38.1987,5.5,4.7,0,4.7,0,0,0,Ke,GOLBAGI-CELIKHAN (ADIYAMAN) [West 3.0 km]
818,2.02E+13,2023-02-06,03:37.0,37.9008,37.8448,8.1,5.5,0,5.5,0,0,0,Ke,KARANLIKDERE-DOGANSEHIR (MALATYA) [South East  3.1 km]
819,2.02E+13,2023-02-06,01:44.7,37.2733,36.9843,7.5,4.9,0,4.9,4.9,0,0,Ke,AKDEMIR-PAZARCIK (KAHRAMANMARAS) [West 2.6 km]
820,2.02E+13,2023-02-06,58:23.3,36.9258,36.6683,7.6,5.3,0,5.3,0,0,0,Ke,AGALAROBASI-ISLAHIYE (GAZIANTEP) [North West  0.6 km]
821,2.02E+13,2023-02-06,55:39.5,37.0915,36.6922,11.6,4.3,0,4.3,0,0,0,Ke,ZINCIRLI-ISLAHIYE (GAZIANTEP) [South East  2.0 km]
822,2.02E+13,2023-02-06,54:34.1,36.2105,36.2737,6.1,4.6,0,4.6,4.6,0,0,Ke,TANISMA- (HATAY) [North West  1.3 km]
823,2.02E+13,2023-02-06,51:45.4,37.4805,37.118,5.8,4.9,0,4.9,0,0,0,Ke,SEYRANTEPE-PAZARCIK (KAHRAMANMARAS) [North 2.9 km]
824,2.02E+13,2023-02-06,51:21.1,36.8127,36.565,16.1,4.4,0,4.4,0,0,0,Ke,KORUHUYUGU-HASSA (HATAY) [South West  1.9 km]
825,2.02E+13,2023-02-06,50:09.2,38.2158,38.6605,5.8,4.7,0,4.7,0,0,0,Ke,KAVAKLIDERE-PUTURGE (MALATYA) [South East  1.4 km]
826,2.02E+13,2023-02-06,48:13.3,38.0322,38.1033,9,5.1,0,4.9,5.1,0,0,Ke,KURUCAOVA-DOGANSEHIR (MALATYA) [North 5.7 km]
827,2.02E+13,2023-02-06,47:42.3,38.5715,40.5307,2.2,4.4,0,4.4,0,0,0,Ke,ORTULU-LICE (DIYARBAKIR) [North West  2.4 km]
828,2.02E+13,2023-02-06,46:57.9,36.2877,36.2773,9.9,4.1,0,4.1,0,0,0,Ke,SUVATLI- (HATAY) [South West  2.1 km]
829,2.02E+13,2023-02-06,41:14.5,37.9462,38.207,11.8,4.6,0,4.6,0,0,0,Ke,SARIKAYA- (ADIYAMAN) [South East  2.1 km]
830,2.02E+13,2023-02-06,41:08.2,37.7075,36.708,5,4,0,4,0,0,0,Ke,MIMAR SINAN- (KAHRAMANMARAS) [North East  2.3 km]
831,2.02E+13,2023-02-06,40:26.4,35.1208,35.248,2.2,4.2,0,4.2,0,0,0,Ke,DOGU AKDENIZ
832,2.02E+13,2023-02-06,36:31.3,37.0485,36.4047,8.2,5.6,0,5.6,0,0,0,Ke,YARPUZ- (OSMANIYE) [West 2.4 km]
833,2.02E+13,2023-02-06,34:13.4,38.8125,37.5283,5.8,4.3,0,4.3,0,0,0,Ke,BAGLICAY-GURUN (SIVAS) [North East  4.7 km]
834,2.02E+13,2023-02-06,28:17.0,37.2127,36.777,5,6.6,0,6.6,0,0,0,Ke,BELPINAR-NURDAGI (GAZIANTEP) [South East  1.3 km]
835,2.02E+13,2023-02-06,26:51.2,37.265,36.8442,8.9,5.6,0,5.6,0,0,0,Ke,KIRISKAL-NURDAGI (GAZIANTEP) [North West  2.6 km]
836,2.02E+13,2023-02-06,23:17.8,37.1578,36.8092,9.7,4.5,0,4.5,0,0,0,Ke,KOMURLER-NURDAGI (GAZIANTEP) [South West  0.6 km]
837,2.02E+13,2023-02-06,17:32.7,37.1757,37.085,5.5,7.7,0,7.5,7.7,0,0,Ke,YAMACOBA-SEHITKAMIL (GAZIANTEP) [North West  0.4 km]
838,2.02E+13,2023-02-04,03:39.8,40.7685,34.9703,5,4.1,0,4.1,3.9,0,0,Ke,SITMA-LACIN (CORUM) [North West  1.3 km]
839,2.02E+13,2023-02-03,05:08.1,37.1995,36.4118,5.3,4.2,0,4.2,4.1,0,0,Ke,ELLEK-DUZICI (OSMANIYE) [South East  1.2 km]
840,2.02E+13,2023-01-31,13:02.9,38.6365,44.9107,5,4,0,3.8,4,0,0,Ke,IRAN
841,2.02E+13,2023-01-29,38:45.1,38.5417,44.9703,5,4.1,0,4,4.1,0,0,Ke,IRAN
842,2.02E+13,2023-01-29,12:36.1,35.7205,35.7107,11.4,4.4,0,4.4,4.2,0,0,Ke,AKDENIZ
843,2.02E+13,2023-01-29,41:13.5,38.5285,44.9293,9.2,4.6,0,4.6,4.5,0,0,Ke,IRAN
844,2.02E+13,2023-01-25,37:05.2,35.7145,28.5595,26.9,5.9,0,5.9,5.8,0,0,Ke,AKDENIZ
845,2.02E+13,2023-01-24,59:32.5,35.3352,31.2668,51.9,4,0,4,4,0,0,Ke,AKDENIZ
846,2.02E+13,2023-01-24,48:48.2,39.3633,26.2825,7.1,4,0,4,3.9,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
847,2.02E+13,2023-01-20,13:42.7,38.5343,44.8872,1.5,4.2,0,4.2,0,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
848,2.02E+13,2023-01-19,55:20.3,38.5045,44.7795,5,4.5,0,4.4,4.5,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
849,2.02E+13,2023-01-18,55:51.4,38.519,44.7368,5,4.5,0,4.5,0,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
850,2.02E+13,2023-01-18,42:37.6,38.494,44.9765,5,4.5,0,4.4,4.5,0,0,Ke,IRAN
851,2.02E+13,2023-01-18,08:14.4,38.5678,44.7382,5.4,5.9,0,5.8,5.9,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
852,2.02E+13,2023-01-15,36:26.3,38.4528,39.1458,3,4.9,0,4.9,4.7,0,0,Ke,GUNBALI-SIVRICE (ELAZIG) [South East  2.6 km]
853,2.02E+13,2023-01-12,40:47.8,35.5712,36.6723,6.4,4.6,0,4.6,4.4,0,0,Ke,SURIYE
854,2.02E+13,2023-01-12,06:00.9,39.364,26.293,7.6,4,0,4,3.9,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
855,2.02E+13,2023-01-12,27:31.7,39.3738,26.2793,7.9,4,0,4,0,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
856,2.02E+13,2023-01-10,38:30.1,39.3642,26.2495,4.7,5.1,0,5.1,4.9,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
857,2.02E+13,2023-01-09,56:35.0,39.3613,26.2188,5.9,4.2,0,4.2,4.1,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
858,2.02E+13,2023-01-07,39:28.6,39.3678,26.2345,14.8,5,0,5,0,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
859,2.02E+13,2023-01-07,54:12.2,39.3923,26.2472,12.5,4.1,0,4.1,3.9,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
860,2.02E+13,2023-01-07,52:57.8,39.372,26.2773,11.1,5.2,0,5.2,5,0,0,Ke,MIDILLI ADASI (EGE DENIZI)
861,2.02E+13,2022-12-29,03:45.7,35.8705,29.4225,10.3,4.1,0,4.1,3.8,0,0,Ke,AKDENIZ
862,2.02E+13,2022-12-28,45:11.3,41.0995,34.2083,1.4,4,0,3.9,4,0,0,Ke,CAYBASI-TOSYA (KASTAMONU) [East 1.4 km]
863,2.02E+13,2022-12-22,06:13.6,35.8425,26.4342,25.9,4,0,4,3.8,0,0,Ke,AKDENIZ
864,2.02E+13,2022-12-20,44:00.6,38.8307,43.5613,5,4,0,4,4,0,0,Ke,AKCIFT- (VAN) [West 1.6 km]
865,2.02E+13,2022-12-18,13:09.1,36.3978,36.4455,8.4,4.9,0,4.9,4.7,0,0,Ke,AKKUYU-KUMLU (HATAY) [West 1.1 km]
866,2.02E+13,2022-12-13,21:17.1,40.369,27.1058,12,4.4,0,4.4,4.2,0,0,Ke,ESKIBALIKLI-BIGA (CANAKKALE) [North 2.5 km]
867,2.02E+13,2022-12-09,44:18.9,36.1725,26.9685,15.8,4.1,0,4.1,4.1,0,0,Ke,AKDENIZ
868,2.02E+13,2022-12-07,35:46.3,37.888,27.2308,11.2,4,0,4,3.9,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
869,2.02E+13,2022-12-03,59:20.2,40.8267,30.9423,5.7,4.1,0,4.1,3.9,0,0,Ke,YONGALIK-GUMUSOVA (DUZCE) [South East  0.6 km]
870,2.02E+13,2022-11-27,57:45.4,40.8498,31.0365,17.5,4.5,0,4.5,0,0,0,Ke,DONGELLI-CILIMLI (DUZCE) [South East  0.5 km]
871,2.02E+13,2022-11-26,09:34.5,35.3592,27.7752,85.6,4.3,0,4.3,4.2,0,0,Ke,AKDENIZ
872,2.02E+13,2022-11-23,50:57.2,40.8182,30.9207,5,4.4,0,4.4,4.3,0,0,Ke,DEREKOY-GUMUSOVA (DUZCE) [North 1.4 km]
873,2.02E+13,2022-11-23,08:14.4,40.831,30.9977,8.3,6.1,0,6.1,6,0,0,Ke,SARIDERE-GOLYAKA (DUZCE) [North West  0.8 km]
874,2.02E+13,2022-11-20,25:00.0,35.835,26.4338,75.7,5.4,0,5.4,5.3,0,0,Ke,AKDENIZ
875,2.02E+13,2022-11-13,58:45.3,38.7235,42.2775,5,4,0,3.8,4,0,0,Ke,TASHARMAN-AHLAT (BITLIS) [North West  5.4 km]
876,2.02E+13,2022-11-10,57:31.4,38.7185,42.5843,5,4.2,0,4.2,4.2,0,0,Ke,ULUDERE-AHLAT (BITLIS) [South East  7.3 km]
877,2.02E+13,2022-11-10,08:26.1,38.7182,42.5457,5,4,0,3.8,4,0,0,Ke,ULUDERE-AHLAT (BITLIS) [South 6.2 km]
878,2.02E+13,2022-11-05,20:53.3,36.0878,27.53,7.4,4,0,4,4,0,0,Ke,AKDENIZ
879,2.02E+13,2022-11-04,29:20.4,38.3653,27.1948,13.5,5,0,5,4.7,0,0,Ke,BUCA (IZMIR) [South East  3.1 km]
880,2.02E+13,2022-11-02,41:19.2,35.8263,30.951,9.9,4.7,0,4.7,4.7,0,0,Ke,AKDENIZ
881,2.02E+13,2022-10-31,34:24.2,38.2337,38.6367,5,4,0,3.9,4,0,0,Ke,KAVAKLIDERE-PUTURGE (MALATYA) [North West  1.8 km]
882,2.02E+13,2022-10-28,16:09.2,38.2457,38.7717,5.7,4,0,4,3.9,0,0,Ke,ORMANICI-PUTURGE (MALATYA) [North West  1.9 km]
883,2.02E+13,2022-10-26,27:42.9,39.5495,28.2042,8.2,4.3,0,4.3,4.1,0,0,Ke,TILKICIK-KEPSUT (BALIKESIR) [South East  0.9 km]
884,2.02E+13,2022-10-20,14:02.7,37.3433,37.0597,5,4.2,0,4.2,4.2,0,0,Ke,EMIROGLU-PAZARCIK (KAHRAMANMARAS) [North 1.4 km]
885,2.02E+13,2022-10-20,34:59.0,37.3658,37.1868,5.5,4.4,0,4.4,4.2,0,0,Ke,AKCAKOYUNLU-PAZARCIK (KAHRAMANMARAS) [North 2.3 km]
886,2.02E+13,2022-10-18,29:55.5,37.9182,27.2362,3.8,4.1,0,4.1,4.1,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
887,2.02E+13,2022-10-18,27:25.0,37.9118,27.1982,5.3,4.2,0,4.2,4.2,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
888,2.02E+13,2022-10-18,31:20.7,38.3677,39.0873,5,4,0,4,4,0,0,Ke,KALABA-SIVRICE (ELAZIG) [South West  0.7 km]
889,2.02E+13,2022-10-11,48:45.2,37.3025,36.2403,5,5,0,5,4.9,0,0,Ke,KIZYUSUFLU-KADIRLI (OSMANIYE) [South East  2.9 km]
890,2.02E+13,2022-10-05,21:29.4,38.4232,44.9837,1.7,5.8,0,5.7,5.8,0,0,Ke,IRAN
891,2.02E+13,2022-10-02,58:02.6,37.0608,28.8878,3.9,4.7,0,4.6,4.7,0,0,Ke,OTMANLAR-KOYCEGIZ (MUGLA) [North West  3.6 km]
892,2.02E+13,2022-10-01,41:12.7,39.6092,40.5292,5,4.3,0,4.2,4.3,0,0,Ke,ESENEVLER-TERCAN (ERZINCAN) [South East  3.3 km]
893,2.02E+13,2022-09-29,49:01.4,39.6185,40.533,5,4.4,0,4.4,4.3,0,0,Ke,ESENEVLER-TERCAN (ERZINCAN) [South East  3.1 km]
894,2.02E+13,2022-09-27,01:40.7,40.8157,42.7943,7.3,4,0,3.9,4,0,0,Ke,KUCUKALTINBULAK-GOLE (ARDAHAN) [North West  2.0 km]
895,2.02E+13,2022-09-27,16:52.2,40.9175,42.9475,3.6,4.2,0,4.2,4.2,0,0,Ke,HACIALI- (ARDAHAN) [South East  3.5 km]
896,2.02E+13,2022-09-27,24:36.9,40.8128,42.7807,5,4,0,3.9,4,0,0,Ke,KOYUNLU-GOLE (ARDAHAN) [North East  2.2 km]
897,2.02E+13,2022-09-27,08:30.5,40.7888,42.8227,5,5.3,0,5.2,5.3,0,0,Ke,CULLU-GOLE (ARDAHAN) [North East  1.2 km]
898,2.02E+13,2022-09-21,57:55.7,38.4507,44.979,5,5.2,0,5,5.2,0,0,Ke,IRAN
899,2.02E+13,2022-09-16,30:35.0,39.3828,40.6543,5,5,0,4.9,5,0,0,Ke,ELMALI-YEDISU (BINGOL) [North East  1.0 km]
900,2.02E+13,2022-09-05,49:15.8,38.2768,44.0705,5,4.1,0,4,4.1,0,0,Ke,TOPSAKAL-GURPINAR (VAN) [South East  8.1 km]
901,2.02E+13,2022-09-01,35:14.4,38.9375,44.5257,5,4,0,3.8,4,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI
902,2.02E+13,2022-09-01,16:08.8,36.387,40.3503,30.3,4,0,4,3.9,0,0,Ke,SURIYE
903,2.02E+13,2022-08-31,02:18.2,37.5593,26.8283,14.4,4.7,0,4.6,4.7,0,0,Ke,EGE DENIZI
904,2.02E+13,2022-08-31,10:10.3,37.5827,26.801,13.6,5.2,0,5.2,5.2,0,0,Ke,EGE DENIZI
905,2.02E+13,2022-08-31,56:38.7,37.5767,26.8193,13.1,4.8,0,4.8,4.8,0,0,Ke,EGE DENIZI
906,2.02E+13,2022-08-30,42:32.5,35.2648,32.1598,7.9,4,0,4,3.9,0,0,Ke,AKDENIZ
907,2.02E+13,2022-08-24,30:20.2,35.6468,29.8085,9.6,4.3,0,4.3,4.2,0,0,Ke,AKDENIZ
908,2.02E+13,2022-08-14,24:22.3,37.9828,27.1548,7,4.9,0,4.9,4.8,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI)
909,2.02E+13,2022-08-13,50:44.2,37.4447,36.9815,5,4.3,0,4.3,4.3,0,0,Ke,KOCALAR- (KAHRAMANMARAS) [South East  1.2 km]
910,2.02E+13,2022-08-12,07:11.7,40.6868,34.858,5,4.2,0,4.1,4.2,0,0,Ke,AYAS- (CORUM) [North 1.1 km]
911,2.02E+13,2022-08-07,02:01.3,36.1173,29.628,20.8,4.2,0,4.2,4,0,0,Ke,BAYINDIR-KAS (ANTALYA) [South West  9.1 km]
912,2.02E+13,2022-08-03,05:28.0,36.1578,30.9248,86.2,4.4,0,4.4,0,0,0,Ke,AKDENIZ
913,2.02E+13,2022-08-02,37:17.3,39.52,41.2227,8.1,4.4,0,4.2,4.4,0,0,Ke,KARLICA-TEKMAN (ERZURUM) [South East  2.5 km]
914,2.02E+13,2022-07-26,11:00.1,37.4135,36.9183,5,4.3,0,4.3,4.3,0,0,Ke,KUYUMCULAR-TURKOGLU (KAHRAMANMARAS) [South West  1.4 km]
915,2.02E+13,2022-07-21,44:23.4,40.1518,27.4163,8.8,4.7,0,4.7,4.4,0,0,Ke,TAHTALI-GONEN (BALIKESIR) [East 1.1 km]
916,2.02E+13,2022-07-20,49:40.1,40.829,31.3458,6.7,4.3,0,4.3,4.1,0,0,Ke,SARICOKEK-KAYNASLI (DUZCE) [North East  5.5 km]
917,2.02E+13,2022-07-17,55:39.3,39.289,27.6953,4.7,4.4,0,4.4,4.2,0,0,Ke,KOZLUOREN-SOMA (MANISA) [North West  2.2 km]
918,2.02E+13,2022-07-11,10:52.0,41.1515,43.8937,5,4.3,0,4.2,4.3,0,0,Ke,ERMENISTAN
919,2.02E+13,2022-07-11,36:21.8,41.1432,43.909,5,4.7,0,4.7,4.6,0,0,Ke,ERMENISTAN
920,2.02E+13,2022-06-29,04:33.9,39.0767,37.7778,6.2,4.7,0,4.7,4.5,0,0,Ke,KARAPINAR-HEKIMHAN (MALATYA) [North West  1.6 km]
921,2.02E+13,2022-06-21,10:57.2,38.9195,43.8828,5,4,0,3.8,4,0,0,Ke,GULTEPE-MURADIYE (VAN) [North East  3.4 km]
922,2.02E+13,2022-06-19,24:33.4,35.2572,27.2012,56.6,4.8,0,4.8,4.7,0,0,Ke,AKDENIZ
923,2.02E+13,2022-06-18,15:16.2,36.7642,28.2887,71.9,4,0,4,3.9,0,0,Ke,TURUNC-MARMARIS (MUGLA) [South East  3.5 km]
924,2.02E+13,2022-06-12,35:19.1,38.8293,43.5588,5,5.3,0,5.1,5.3,0,0,Ke,AKCIFT- (VAN) [South West  1.8 km]
925,2.02E+13,2022-06-11,05:53.0,35.9718,31.3312,29.1,4.6,0,4.6,4.5,0,0,Ke,AKDENIZ
926,2.02E+13,2022-06-10,02:26.1,38.7967,43.6172,5,4.6,0,4.6,4.6,0,0,Ke,KUSCU-MURADIYE (VAN) [South West  2.7 km]
927,2.02E+13,2022-06-07,01:12.3,38.8077,43.6078,5,4.3,0,4,4.3,0,0,Ke,KUSCU-MURADIYE (VAN) [West 3.4 km]
